pert,name,cluster,split,fp_data,label
ENSG00000095319,NUP188,18,train,data/single_cell/k562_gw/data_interv-ENSG00000095319.npy,26
ENSG00000095380,NANS,18,train,data/single_cell/k562_gw/data_interv-ENSG00000095380.npy,8
ENSG00000095564,BTAF1,95,train,data/single_cell/k562_gw/data_interv-ENSG00000095564.npy,132
ENSG00000095787,WAC,18,train,data/single_cell/k562_gw/data_interv-ENSG00000095787.npy,74
ENSG00000095906,NUBP2,18,train,data/single_cell/k562_gw/data_interv-ENSG00000095906.npy,9
ENSG00000096080,MRPS18A,189,train,data/single_cell/k562_gw/data_interv-ENSG00000096080.npy,413
ENSG00000097046,CDC7,18,train,data/single_cell/k562_gw/data_interv-ENSG00000097046.npy,36
ENSG00000099624,ATP5F1D,189,train,data/single_cell/k562_gw/data_interv-ENSG00000099624.npy,28
ENSG00000099783,HNRNPM,18,train,data/single_cell/k562_gw/data_interv-ENSG00000099783.npy,21
ENSG00000099800,TIMM13,189,train,data/single_cell/k562_gw/data_interv-ENSG00000099800.npy,357
ENSG00000099804,CDC34,18,train,data/single_cell/k562_gw/data_interv-ENSG00000099804.npy,9
ENSG00000099817,POLR2E,18,train,data/single_cell/k562_gw/data_interv-ENSG00000099817.npy,42
ENSG00000099821,POLRMT,189,train,data/single_cell/k562_gw/data_interv-ENSG00000099821.npy,347
ENSG00000099901,RANBP1,224,train,data/single_cell/k562_gw/data_interv-ENSG00000099901.npy,53
ENSG00000099949,LZTR1,189,train,data/single_cell/k562_gw/data_interv-ENSG00000099949.npy,312
ENSG00000099956,SMARCB1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000099956.npy,96
ENSG00000099991,CABIN1,95,train,data/single_cell/k562_gw/data_interv-ENSG00000099991.npy,128
ENSG00000100023,PPIL2,18,train,data/single_cell/k562_gw/data_interv-ENSG00000100023.npy,22
ENSG00000100028,SNRPD3,271,train,data/single_cell/k562_gw/data_interv-ENSG00000100028.npy,197
ENSG00000100029,PES1,93,train,data/single_cell/k562_gw/data_interv-ENSG00000100029.npy,358
ENSG00000100030,MAPK1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000100030.npy,35
ENSG00000100084,HIRA,95,train,data/single_cell/k562_gw/data_interv-ENSG00000100084.npy,149
ENSG00000100129,EIF3L,224,train,data/single_cell/k562_gw/data_interv-ENSG00000100129.npy,54
ENSG00000100142,POLR2F,195,train,data/single_cell/k562_gw/data_interv-ENSG00000100142.npy,196
ENSG00000100201,DDX17,18,train,data/single_cell/k562_gw/data_interv-ENSG00000100201.npy,102
ENSG00000100216,TOMM22,250,train,data/single_cell/k562_gw/data_interv-ENSG00000100216.npy,916
ENSG00000100220,RTCB,11,train,data/single_cell/k562_gw/data_interv-ENSG00000100220.npy,1
ENSG00000100294,MCAT,18,train,data/single_cell/k562_gw/data_interv-ENSG00000100294.npy,12
ENSG00000100297,MCM5,95,train,data/single_cell/k562_gw/data_interv-ENSG00000100297.npy,180
ENSG00000100316,RPL3,18,train,data/single_cell/k562_gw/data_interv-ENSG00000100316.npy,281
ENSG00000100335,MIEF1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000100335.npy,9
ENSG00000100347,SAMM50,342,train,data/single_cell/k562_gw/data_interv-ENSG00000100347.npy,785
ENSG00000100353,EIF3D,197,train,data/single_cell/k562_gw/data_interv-ENSG00000100353.npy,911
ENSG00000100376,FAM118A,18,train,data/single_cell/k562_gw/data_interv-ENSG00000100376.npy,16
ENSG00000100393,EP300,224,train,data/single_cell/k562_gw/data_interv-ENSG00000100393.npy,26
ENSG00000100401,RANGAP1,224,train,data/single_cell/k562_gw/data_interv-ENSG00000100401.npy,97
ENSG00000100410,PHF5A,169,train,data/single_cell/k562_gw/data_interv-ENSG00000100410.npy,178
ENSG00000100418,DESI1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000100418.npy,84
ENSG00000100425,BRD1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000100425.npy,17
ENSG00000100445,SDR39U1,69,train,data/single_cell/k562_gw/data_interv-ENSG00000100445.npy,104
ENSG00000100462,PRMT5,169,train,data/single_cell/k562_gw/data_interv-ENSG00000100462.npy,122
ENSG00000100522,GNPNAT1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000100522.npy,11
ENSG00000100575,TIMM9,224,train,data/single_cell/k562_gw/data_interv-ENSG00000100575.npy,303
ENSG00000100578,KIAA0586,224,train,data/single_cell/k562_gw/data_interv-ENSG00000100578.npy,94
ENSG00000100650,SRSF5,18,train,data/single_cell/k562_gw/data_interv-ENSG00000100650.npy,14
ENSG00000100664,EIF5,18,train,data/single_cell/k562_gw/data_interv-ENSG00000100664.npy,73
ENSG00000100697,DICER1,232,train,data/single_cell/k562_gw/data_interv-ENSG00000100697.npy,62
ENSG00000100714,MTHFD1,42,train,data/single_cell/k562_gw/data_interv-ENSG00000100714.npy,121
ENSG00000100726,TELO2,221,train,data/single_cell/k562_gw/data_interv-ENSG00000100726.npy,454
ENSG00000100764,PSMC1,119,train,data/single_cell/k562_gw/data_interv-ENSG00000100764.npy,245
ENSG00000100811,YY1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000100811.npy,8
ENSG00000100813,ACIN1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000100813.npy,13
ENSG00000100836,PABPN1,224,train,data/single_cell/k562_gw/data_interv-ENSG00000100836.npy,430
ENSG00000100865,CINP,279,train,data/single_cell/k562_gw/data_interv-ENSG00000100865.npy,333
ENSG00000100888,CHD8,18,train,data/single_cell/k562_gw/data_interv-ENSG00000100888.npy,26
ENSG00000100889,PCK2,95,train,data/single_cell/k562_gw/data_interv-ENSG00000100889.npy,18
ENSG00000100897,DCAF11,18,train,data/single_cell/k562_gw/data_interv-ENSG00000100897.npy,23
ENSG00000100902,PSMA6,95,train,data/single_cell/k562_gw/data_interv-ENSG00000100902.npy,13
ENSG00000100938,GMPR2,18,train,data/single_cell/k562_gw/data_interv-ENSG00000100938.npy,11
ENSG00000101084,RAB5IF,18,train,data/single_cell/k562_gw/data_interv-ENSG00000101084.npy,32
ENSG00000101126,ADNP,189,train,data/single_cell/k562_gw/data_interv-ENSG00000101126.npy,87
ENSG00000101146,RAE1,95,train,data/single_cell/k562_gw/data_interv-ENSG00000101146.npy,60
ENSG00000101158,NELFCD,132,train,data/single_cell/k562_gw/data_interv-ENSG00000101158.npy,811
ENSG00000101166,PRELID3B,11,train,data/single_cell/k562_gw/data_interv-ENSG00000101166.npy,587
ENSG00000101189,MRGBP,95,train,data/single_cell/k562_gw/data_interv-ENSG00000101189.npy,149
ENSG00000101193,GID8,18,train,data/single_cell/k562_gw/data_interv-ENSG00000101193.npy,11
ENSG00000101266,CSNK2A1,224,train,data/single_cell/k562_gw/data_interv-ENSG00000101266.npy,9
ENSG00000101337,TM9SF4,95,train,data/single_cell/k562_gw/data_interv-ENSG00000101337.npy,13
ENSG00000101365,IDH3B,189,train,data/single_cell/k562_gw/data_interv-ENSG00000101365.npy,76
ENSG00000101407,TTI1,304,train,data/single_cell/k562_gw/data_interv-ENSG00000101407.npy,39
ENSG00000101412,E2F1,95,train,data/single_cell/k562_gw/data_interv-ENSG00000101412.npy,12
ENSG00000101444,AHCY,95,train,data/single_cell/k562_gw/data_interv-ENSG00000101444.npy,701
ENSG00000101457,DNTTIP1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000101457.npy,77
ENSG00000101546,RBFA,189,train,data/single_cell/k562_gw/data_interv-ENSG00000101546.npy,72
ENSG00000101557,USP14,18,train,data/single_cell/k562_gw/data_interv-ENSG00000101557.npy,157
ENSG00000101654,RNMT,95,train,data/single_cell/k562_gw/data_interv-ENSG00000101654.npy,469
ENSG00000101901,ALG13,18,train,data/single_cell/k562_gw/data_interv-ENSG00000101901.npy,173
ENSG00000101935,AMMECR1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000101935.npy,43
ENSG00000101972,STAG2,18,train,data/single_cell/k562_gw/data_interv-ENSG00000101972.npy,148
ENSG00000102030,NAA10,18,train,data/single_cell/k562_gw/data_interv-ENSG00000102030.npy,102
ENSG00000102103,PQBP1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000102103.npy,38
ENSG00000102144,PGK1,224,train,data/single_cell/k562_gw/data_interv-ENSG00000102144.npy,134
ENSG00000102172,SMS,18,train,data/single_cell/k562_gw/data_interv-ENSG00000102172.npy,28
ENSG00000102241,HTATSF1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000102241.npy,10
ENSG00000102265,TIMP1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000102265.npy,22
ENSG00000102710,SUPT20H,294,train,data/single_cell/k562_gw/data_interv-ENSG00000102710.npy,436
ENSG00000102738,MRPS31,189,train,data/single_cell/k562_gw/data_interv-ENSG00000102738.npy,139
ENSG00000102786,INTS6,18,train,data/single_cell/k562_gw/data_interv-ENSG00000102786.npy,87
ENSG00000102921,N4BP1,224,train,data/single_cell/k562_gw/data_interv-ENSG00000102921.npy,20
ENSG00000102967,DHODH,95,train,data/single_cell/k562_gw/data_interv-ENSG00000102967.npy,168
ENSG00000102978,POLR2C,362,train,data/single_cell/k562_gw/data_interv-ENSG00000102978.npy,82
ENSG00000103035,PSMD7,294,train,data/single_cell/k562_gw/data_interv-ENSG00000103035.npy,242
ENSG00000103091,WDR59,224,train,data/single_cell/k562_gw/data_interv-ENSG00000103091.npy,10
ENSG00000103152,MPG,18,train,data/single_cell/k562_gw/data_interv-ENSG00000103152.npy,86
ENSG00000103257,SLC7A5,189,train,data/single_cell/k562_gw/data_interv-ENSG00000103257.npy,425
ENSG00000103274,NUBP1,294,train,data/single_cell/k562_gw/data_interv-ENSG00000103274.npy,138
ENSG00000103275,UBE2I,294,train,data/single_cell/k562_gw/data_interv-ENSG00000103275.npy,140
ENSG00000103353,UBFD1,95,train,data/single_cell/k562_gw/data_interv-ENSG00000103353.npy,15
ENSG00000103356,EARS2,224,train,data/single_cell/k562_gw/data_interv-ENSG00000103356.npy,114
ENSG00000103363,ELOB,95,train,data/single_cell/k562_gw/data_interv-ENSG00000103363.npy,275
ENSG00000103423,DNAJA3,384,train,data/single_cell/k562_gw/data_interv-ENSG00000103423.npy,773
ENSG00000103502,CDIPT,294,train,data/single_cell/k562_gw/data_interv-ENSG00000103502.npy,431
ENSG00000103510,KAT8,34,train,data/single_cell/k562_gw/data_interv-ENSG00000103510.npy,20
ENSG00000103512,NOMO1,224,train,data/single_cell/k562_gw/data_interv-ENSG00000103512.npy,89
ENSG00000103549,RNF40,224,train,data/single_cell/k562_gw/data_interv-ENSG00000103549.npy,628
ENSG00000103657,HERC1,272,train,data/single_cell/k562_gw/data_interv-ENSG00000103657.npy,258
ENSG00000103978,TMEM87A,224,train,data/single_cell/k562_gw/data_interv-ENSG00000103978.npy,19
ENSG00000103995,CEP152,224,train,data/single_cell/k562_gw/data_interv-ENSG00000103995.npy,19
ENSG00000104047,DTWD1,294,train,data/single_cell/k562_gw/data_interv-ENSG00000104047.npy,11
ENSG00000104131,EIF3J,144,train,data/single_cell/k562_gw/data_interv-ENSG00000104131.npy,208
ENSG00000104356,POP1,243,train,data/single_cell/k562_gw/data_interv-ENSG00000104356.npy,346
ENSG00000104408,EIF3E,240,train,data/single_cell/k562_gw/data_interv-ENSG00000104408.npy,338
ENSG00000104412,EMC2,224,train,data/single_cell/k562_gw/data_interv-ENSG00000104412.npy,14
ENSG00000104517,UBR5,224,train,data/single_cell/k562_gw/data_interv-ENSG00000104517.npy,18
ENSG00000104613,INTS10,95,train,data/single_cell/k562_gw/data_interv-ENSG00000104613.npy,240
ENSG00000104695,PPP2CB,27,train,data/single_cell/k562_gw/data_interv-ENSG00000104695.npy,178
ENSG00000104728,ARHGEF10,18,train,data/single_cell/k562_gw/data_interv-ENSG00000104728.npy,1
ENSG00000104738,MCM4,95,train,data/single_cell/k562_gw/data_interv-ENSG00000104738.npy,278
ENSG00000104824,HNRNPL,294,train,data/single_cell/k562_gw/data_interv-ENSG00000104824.npy,363
ENSG00000104835,SARS2,224,train,data/single_cell/k562_gw/data_interv-ENSG00000104835.npy,120
ENSG00000104852,SNRNP70,195,train,data/single_cell/k562_gw/data_interv-ENSG00000104852.npy,26
ENSG00000104859,CLASRP,18,train,data/single_cell/k562_gw/data_interv-ENSG00000104859.npy,67
ENSG00000104870,FCGRT,169,train,data/single_cell/k562_gw/data_interv-ENSG00000104870.npy,55
ENSG00000104884,ERCC2,19,train,data/single_cell/k562_gw/data_interv-ENSG00000104884.npy,273
ENSG00000104897,SF3A2,18,train,data/single_cell/k562_gw/data_interv-ENSG00000104897.npy,19
ENSG00000104903,LYL1,345,train,data/single_cell/k562_gw/data_interv-ENSG00000104903.npy,32
ENSG00000104973,MED25,18,train,data/single_cell/k562_gw/data_interv-ENSG00000104973.npy,29
ENSG00000104980,TIMM44,374,train,data/single_cell/k562_gw/data_interv-ENSG00000104980.npy,271
ENSG00000105058,FAM32A,169,train,data/single_cell/k562_gw/data_interv-ENSG00000105058.npy,68
ENSG00000105171,POP4,243,train,data/single_cell/k562_gw/data_interv-ENSG00000105171.npy,365
ENSG00000105173,CCNE1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000105173.npy,37
ENSG00000105176,URI1,195,train,data/single_cell/k562_gw/data_interv-ENSG00000105176.npy,78
ENSG00000105185,PDCD5,18,train,data/single_cell/k562_gw/data_interv-ENSG00000105185.npy,18
ENSG00000105186,ANKRD27,18,train,data/single_cell/k562_gw/data_interv-ENSG00000105186.npy,16
ENSG00000105197,TIMM50,17,train,data/single_cell/k562_gw/data_interv-ENSG00000105197.npy,5
ENSG00000105221,AKT2,18,train,data/single_cell/k562_gw/data_interv-ENSG00000105221.npy,20
ENSG00000105223,PLD3,18,train,data/single_cell/k562_gw/data_interv-ENSG00000105223.npy,11
ENSG00000105254,TBCB,169,train,data/single_cell/k562_gw/data_interv-ENSG00000105254.npy,245
ENSG00000105258,POLR2I,390,train,data/single_cell/k562_gw/data_interv-ENSG00000105258.npy,168
ENSG00000105281,SLC1A5,18,train,data/single_cell/k562_gw/data_interv-ENSG00000105281.npy,97
ENSG00000105323,HNRNPUL1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000105323.npy,22
ENSG00000105341,DMAC2,224,train,data/single_cell/k562_gw/data_interv-ENSG00000105341.npy,28
ENSG00000105364,MRPL4,189,train,data/single_cell/k562_gw/data_interv-ENSG00000105364.npy,274
ENSG00000105372,RPS19,243,train,data/single_cell/k562_gw/data_interv-ENSG00000105372.npy,1
ENSG00000105373,NOP53,354,train,data/single_cell/k562_gw/data_interv-ENSG00000105373.npy,24
ENSG00000105568,PPP2R1A,18,train,data/single_cell/k562_gw/data_interv-ENSG00000105568.npy,64
ENSG00000105640,RPL18A,115,train,data/single_cell/k562_gw/data_interv-ENSG00000105640.npy,39
ENSG00000105669,COPE,294,train,data/single_cell/k562_gw/data_interv-ENSG00000105669.npy,43
ENSG00000105671,DDX49,272,train,data/single_cell/k562_gw/data_interv-ENSG00000105671.npy,81
ENSG00000105701,FKBP8,224,train,data/single_cell/k562_gw/data_interv-ENSG00000105701.npy,9
ENSG00000105705,SUGP1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000105705.npy,414
ENSG00000105755,ETHE1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000105755.npy,13
ENSG00000105771,SMG9,18,train,data/single_cell/k562_gw/data_interv-ENSG00000105771.npy,35
ENSG00000105793,GTPBP10,224,train,data/single_cell/k562_gw/data_interv-ENSG00000105793.npy,11
ENSG00000105810,CDK6,224,train,data/single_cell/k562_gw/data_interv-ENSG00000105810.npy,10
ENSG00000105819,PMPCB,11,train,data/single_cell/k562_gw/data_interv-ENSG00000105819.npy,21
ENSG00000105835,NAMPT,224,train,data/single_cell/k562_gw/data_interv-ENSG00000105835.npy,42
ENSG00000105849,TWISTNB,156,train,data/single_cell/k562_gw/data_interv-ENSG00000105849.npy,501
ENSG00000105879,CBLL1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000105879.npy,279
ENSG00000106028,SSBP1,189,train,data/single_cell/k562_gw/data_interv-ENSG00000106028.npy,196
ENSG00000106086,PLEKHA8,18,train,data/single_cell/k562_gw/data_interv-ENSG00000106086.npy,13
ENSG00000106105,GARS,18,train,data/single_cell/k562_gw/data_interv-ENSG00000106105.npy,27
ENSG00000106244,PDAP1,294,train,data/single_cell/k562_gw/data_interv-ENSG00000106244.npy,23
ENSG00000106290,TAF6,224,train,data/single_cell/k562_gw/data_interv-ENSG00000106290.npy,352
ENSG00000106355,LSM5,169,train,data/single_cell/k562_gw/data_interv-ENSG00000106355.npy,473
ENSG00000106397,PLOD3,18,train,data/single_cell/k562_gw/data_interv-ENSG00000106397.npy,21
ENSG00000106400,ZNHIT1,375,train,data/single_cell/k562_gw/data_interv-ENSG00000106400.npy,832
ENSG00000106460,TMEM106B,18,train,data/single_cell/k562_gw/data_interv-ENSG00000106460.npy,49
ENSG00000106462,EZH2,18,train,data/single_cell/k562_gw/data_interv-ENSG00000106462.npy,19
ENSG00000106554,CHCHD3,393,train,data/single_cell/k562_gw/data_interv-ENSG00000106554.npy,85
ENSG00000106588,PSMA2,95,train,data/single_cell/k562_gw/data_interv-ENSG00000106588.npy,17
ENSG00000106591,MRPL32,361,train,data/single_cell/k562_gw/data_interv-ENSG00000106591.npy,79
ENSG00000106615,RHEB,27,train,data/single_cell/k562_gw/data_interv-ENSG00000106615.npy,41
ENSG00000106628,POLD2,120,train,data/single_cell/k562_gw/data_interv-ENSG00000106628.npy,93
ENSG00000106682,EIF4H,18,train,data/single_cell/k562_gw/data_interv-ENSG00000106682.npy,66
ENSG00000106803,SEC61B,224,train,data/single_cell/k562_gw/data_interv-ENSG00000106803.npy,93
ENSG00000107290,SETX,18,train,data/single_cell/k562_gw/data_interv-ENSG00000107290.npy,119
ENSG00000107371,EXOSC3,59,train,data/single_cell/k562_gw/data_interv-ENSG00000107371.npy,274
ENSG00000107438,PDLIM1,224,train,data/single_cell/k562_gw/data_interv-ENSG00000107438.npy,25
ENSG00000107581,EIF3A,7,train,data/single_cell/k562_gw/data_interv-ENSG00000107581.npy,429
ENSG00000107937,GTPBP4,283,train,data/single_cell/k562_gw/data_interv-ENSG00000107937.npy,97
ENSG00000107949,BCCIP,118,train,data/single_cell/k562_gw/data_interv-ENSG00000107949.npy,46
ENSG00000107951,MTPAP,189,train,data/single_cell/k562_gw/data_interv-ENSG00000107951.npy,163
ENSG00000108010,GLRX3,18,train,data/single_cell/k562_gw/data_interv-ENSG00000108010.npy,81
ENSG00000108021,TASOR2,224,train,data/single_cell/k562_gw/data_interv-ENSG00000108021.npy,31
ENSG00000108061,SHOC2,224,train,data/single_cell/k562_gw/data_interv-ENSG00000108061.npy,100
ENSG00000108064,TFAM,18,train,data/single_cell/k562_gw/data_interv-ENSG00000108064.npy,181
ENSG00000108091,CCDC6,224,train,data/single_cell/k562_gw/data_interv-ENSG00000108091.npy,414
ENSG00000108094,CUL2,272,train,data/single_cell/k562_gw/data_interv-ENSG00000108094.npy,70
ENSG00000108107,RPL28,272,train,data/single_cell/k562_gw/data_interv-ENSG00000108107.npy,34
ENSG00000108179,PPIF,18,train,data/single_cell/k562_gw/data_interv-ENSG00000108179.npy,18
ENSG00000108298,RPL19,279,train,data/single_cell/k562_gw/data_interv-ENSG00000108298.npy,768
ENSG00000108344,PSMD3,224,train,data/single_cell/k562_gw/data_interv-ENSG00000108344.npy,9
ENSG00000108349,CASC3,18,train,data/single_cell/k562_gw/data_interv-ENSG00000108349.npy,269
ENSG00000108384,RAD51C,95,train,data/single_cell/k562_gw/data_interv-ENSG00000108384.npy,71
ENSG00000108424,KPNB1,18,train,data/single_cell/k562_gw/data_interv-ENSG00000108424.npy,21
ENSG00000108443,RPS6KB1,224,train,data/single_cell/k562_gw/data_interv-ENSG00000108443.npy,25
ENSG00000108510,MED13,18,train,data/single_cell/k562_gw/data_interv-ENSG00000108510.npy,37
ENSG00000108518,PFN1,224,train,data/single_cell/k562_gw/data_interv-ENSG00000108518.npy,118
ENSG00000108561,C1QBP,195,train,data/single_cell/k562_gw/data_interv-ENSG00000108561.npy,489
ENSG00000108651,UTP6,172,train,data/single_cell/k562_gw/data_interv-ENSG00000108651.npy,288
ENSG00000108654,DDX5,18,train,data/single_cell/k562_gw/data_interv-ENSG00000108654.npy,132
ENSG00000108671,PSMD11,224,train,data/single_cell/k562_gw/data_interv-ENSG00000108671.npy,29
ENSG00000108826,MRPL27,189,train,data/single_cell/k562_gw/data_interv-ENSG00000108826.npy,450
ENSG00000108848,LUC7L3,23,train,data/single_cell/k562_gw/data_interv-ENSG00000108848.npy,305
ENSG00000109111,SUPT6H,14,train,data/single_cell/k562_gw/data_interv-ENSG00000109111.npy,40
ENSG00000109270,LAMTOR3,294,train,data/single_cell/k562_gw/data_interv-ENSG00000109270.npy,55
ENSG00000109332,UBE2D3,18,train,data/single_cell/k562_gw/data_interv-ENSG00000109332.npy,52
ENSG00000109390,NDUFC1,224,train,data/single_cell/k562_gw/data_interv-ENSG00000109390.npy,46
